,correlation,pvalue
KOG1900@euNOG_KOG2412@euNOG_MEME-2,0.2493205051449124,0.0024934343521871246
KOG0619@euNOG_KOG0792@euNOG_MEME-8,0.2493127649622736,0.0015290889552004867
KOG0707@euNOG_0IX1Z@euNOG_MEME-6,0.24929411623818457,0.001242097156720143
KOG3999@euNOG_KOG2810@euNOG_MEME-9,0.24928259889759702,0.005427767806340392
KOG1897@euNOG_KOG3529@euNOG_MEME-1,0.24927430906417183,0.0017609221801007063
KOG1043@euNOG_KOG0156@euNOG_MEME-4,0.24918293825822493,0.0019631161211486293
KOG2562@euNOG_0IH12@euNOG_MEME-3,0.24918166719880072,0.0029886634662397767
KOG0356@euNOG_KOG2847@euNOG_MEME-9,0.2491790347431875,0.0013386114964481202
KOG4204@euNOG_KOG1973@euNOG_MEME-8,0.24914734805449357,0.002261047030745638
KOG0869@euNOG_0IRVA@euNOG_MEME-3,0.24914461691724896,0.00299310044192688
KOG2202@euNOG_KOG2899@euNOG_MEME-4,0.24905012614078093,0.0014944701144046107
KOG0120@euNOG_KOG0155@euNOG_MEME-1,0.24900991198479513,0.0018446969657794983
KOG2015@euNOG_KOG0005@euNOG_MEME-9,0.2489839967716126,0.0015519514060005415
KOG0227@euNOG_KOG1548@euNOG_MEME-8,0.24897885903272218,0.0013987438476602415
KOG0103@euNOG_KOG0193@euNOG_MEME-5,0.24890994788242884,0.0011799954453370755
KOG2717@euNOG_0IKHX@euNOG_MEME-6,0.2489019633892361,0.023265183077206136
KOG1374@euNOG_KOG2065@euNOG_MEME-3,0.24884998883175502,0.001225003071159918
KOG2574@euNOG_KOG0128@euNOG_MEME-10,0.2487988604960635,0.0014600873888717253
KOG2062@euNOG_KOG2778@euNOG_MEME-1,0.24877968554225183,0.0011872774700200216
KOG0202@euNOG_KOG3733@euNOG_MEME-10,0.2487532824411856,0.0013651911907179273
KOG2340@euNOG_KOG4562@euNOG_MEME-5,0.2486791440133556,0.001468080537222761
KOG3302@euNOG_KOG3334@euNOG_MEME-1,0.24864869349506544,0.0013717940332932269
KOG2002@euNOG_KOG2821@euNOG_MEME-1,0.2486148625742029,0.0022332256266362864
KOG2002@euNOG_KOG2428@euNOG_MEME-9,0.2486057710596759,0.002234085980315477
KOG2002@euNOG_KOG2428@euNOG_MEME-6,0.2486057710596759,0.002234085980315477
KOG2577@euNOG_KOG1019@euNOG_MEME-2,0.24858395694112137,0.007130019541443793
KOG4340@euNOG_KOG1524@euNOG_MEME-4,0.24857784797133003,0.010187952870383533
KOG4340@euNOG_KOG1524@euNOG_MEME-6,0.24857784797132998,0.010187952870383621
KOG2265@euNOG_0IF90@euNOG_MEME-9,0.24857321231677904,0.0016366880938066218
KOG1978@euNOG_KOG2143@euNOG_MEME-3,0.24842832415490756,0.0013858018550870343
KOG0153@euNOG_KOG3102@euNOG_MEME-7,0.2483802538341027,0.0024179446546486088
KOG4692@euNOG_0IHU5@euNOG_MEME-6,0.24835868772602718,0.062486244461900375
KOG0085@euNOG_0II16@euNOG_MEME-8,0.24834124809053107,0.009902124665988216
KOG1446@euNOG_0IN7T@euNOG_MEME-5,0.24832517120581965,0.0021091330171034493
KOG0120@euNOG_KOG0155@euNOG_MEME-10,0.24830496198369356,0.001902428882331519
KOG0120@euNOG_KOG0117@euNOG_MEME-7,0.24826816321842424,0.0019054871572719817
KOG1241@euNOG_KOG2899@euNOG_MEME-10,0.24821373779837042,0.0016067408402751521
KOG0264@euNOG_KOG0048@euNOG_MEME-8,0.2481975251573893,0.0013073281941509954
KOG1111@euNOG_KOG2257@euNOG_MEME-8,0.2481872693097968,0.0013537996817120852
KOG3083@euNOG_KOG0977@euNOG_MEME-7,0.2481763989708916,0.0017852389013953921
KOG0264@euNOG_KOG1010@euNOG_MEME-5,0.24810819982797702,0.001312777328409511
KOG3534@euNOG_KOG1917@euNOG_MEME-1,0.24809710461204357,0.019066201538701335
KOG1522@euNOG_KOG4356@euNOG_MEME-7,0.24809590313546126,0.0015604958792542058
KOG3000@euNOG_0IJF2@euNOG_MEME-7,0.24804830502226827,0.001675565477670973
KOG2315@euNOG_KOG0156@euNOG_MEME-7,0.24804269441594012,0.0015112491559317967
KOG0263@euNOG_KOG3902@euNOG_MEME-1,0.2480054246993148,0.0019274530782207497
KOG0810@euNOG_KOG4273@euNOG_MEME-3,0.24790791301072534,0.0016289792857553402
KOG0050@euNOG_KOG0977@euNOG_MEME-7,0.2478810456402905,0.0014708947632289977
KOG0968@euNOG_KOG2093@euNOG_MEME-7,0.24779117029424302,0.0017543267000529866
KOG2035@euNOG_KOG1969@euNOG_MEME-6,0.2477833252396129,0.001332771292328039
KOG1628@euNOG_KOG4208@euNOG_MEME-6,0.24778332523961283,0.001332771292328039
0KD48@euNOG_KOG3522@euNOG_MEME-4,0.24777288721236224,0.0015298965363660629
KOG0985@euNOG_KOG1954@euNOG_MEME-10,0.24777037207981148,0.0013801656875286079
KOG2166@euNOG_KOG0281@euNOG_MEME-9,0.24775271252028114,0.0014795472593310478
KOG2458@euNOG_KOG2847@euNOG_MEME-2,0.247752601059724,0.0013346765049213009
KOG2035@euNOG_KOG1970@euNOG_MEME-4,0.24771886586947134,0.0013367712980706247
KOG2574@euNOG_KOG2950@euNOG_MEME-9,0.24771684715343112,0.0015337959037507066
KOG3999@euNOG_KOG2810@euNOG_MEME-6,0.24765929307827042,0.005748518131992551
KOG2056@euNOG_KOG3780@euNOG_MEME-4,0.24760590020462864,0.0023305614159129214
KOG3121@euNOG_0IFHQ@euNOG_MEME-1,0.2475937842360691,0.008488265267846665
KOG0617@euNOG_KOG2272@euNOG_MEME-6,0.24758493184303004,0.00791126507943659
KOG3999@euNOG_KOG2810@euNOG_MEME-10,0.24757819510912643,0.005764976133779486
KOG0378@euNOG_KOG1767@euNOG_MEME-9,0.24750969963886693,0.0013498267377205317
KOG1999@euNOG_KOG0593@euNOG_MEME-5,0.2474678272991371,0.0015512330448622718
KOG3302@euNOG_KOG2577@euNOG_MEME-8,0.24746376385387692,0.0014486650998432498
KOG1483@euNOG_KOG3588@euNOG_MEME-9,0.24745646069679067,0.01803701032551713
KOG0357@euNOG_KOG1036@euNOG_MEME-9,0.24739666062723153,0.0014041983637344642
KOG0858@euNOG_KOG3394@euNOG_MEME-3,0.24738445215267985,0.0013576999323497063
KOG0123@euNOG_KOG3712@euNOG_MEME-8,0.2473652721379177,0.0015059519321909652
KOG0714@euNOG_KOG3646@euNOG_MEME-1,0.24728332733555167,0.0042553993409689085
KOG3203@euNOG_KOG4607@euNOG_MEME-2,0.24728014102632992,0.004406609899405747
KOG3291@euNOG_KOG3449@euNOG_MEME-10,0.24713072790245383,0.0015221447256825364
KOG1464@euNOG_KOG4414@euNOG_MEME-9,0.24708743421618862,0.0024654626186072144
KOG1831@euNOG_KOG2151@euNOG_MEME-5,0.24702420955886337,0.00138057970644867
KOG2337@euNOG_KOG4741@euNOG_MEME-3,0.24702309284909973,0.0020116341461114116
KOG0781@euNOG_KOG0090@euNOG_MEME-6,0.2469700957444197,0.0014320967297946582
KOG3668@euNOG_0IRY7@euNOG_MEME-3,0.2469432898153633,0.014232570120728394
KOG4209@euNOG_KOG0105@euNOG_MEME-10,0.2469415309826478,0.0018216010486716856
KOG1754@euNOG_KOG3486@euNOG_MEME-3,0.2469323991623974,0.0013864668413795748
KOG2314@euNOG_KOG1560@euNOG_MEME-8,0.2468871171797041,0.0014874795514974895
KOG2005@euNOG_KOG0011@euNOG_MEME-8,0.24686980467612785,0.0013904937117197843
KOG2327@euNOG_KOG4437@euNOG_MEME-8,0.2468612045001007,0.00316712138211438
KOG1498@euNOG_KOG1560@euNOG_MEME-10,0.24683487576168128,0.001596371213338748
KOG1908@euNOG_0IN7T@euNOG_MEME-10,0.24682539682539673,0.0352766469893395
KOG1113@euNOG_0IRY7@euNOG_MEME-7,0.2467774406931127,0.0017732009952122864
KOG0360@euNOG_KOG0305@euNOG_MEME-5,0.24673015263184783,0.0013526653756178735
KOG1831@euNOG_KOG4006@euNOG_MEME-7,0.2467156750562185,0.0014004548718892223
KOG2020@euNOG_KOG3880@euNOG_MEME-10,0.2466660360278281,0.001452290962478577
KOG1063@euNOG_KOG4486@euNOG_MEME-3,0.24662934241625797,0.005009731281355526
KOG1614@euNOG_KOG4835@euNOG_MEME-7,0.24658542155763885,0.0017883953565973458
KOG1646@euNOG_KOG1767@euNOG_MEME-4,0.2465697582882096,0.0016716424100761162
KOG2005@euNOG_KOG0011@euNOG_MEME-3,0.24650750891281262,0.001414011813869252
KOG3428@euNOG_KOG2950@euNOG_MEME-6,0.24649156836572828,0.001858172116849398
KOG2102@euNOG_KOG0156@euNOG_MEME-2,0.2464518512542146,0.0013245431971018369
KOG0070@euNOG_KOG3656@euNOG_MEME-9,0.24640909285153278,0.0015203727017691893
KOG0173@euNOG_KOG0011@euNOG_MEME-4,0.24639795031733328,0.001470311292583216
KOG0543@euNOG_KOG0193@euNOG_MEME-7,0.24639462163324777,0.0023699985779805973
KOG2180@euNOG_KOG1007@euNOG_MEME-8,0.24639326597343492,0.0018662500934777876
KOG3172@euNOG_KOG1780@euNOG_MEME-4,0.2463534456046644,0.0021428291945229574
KOG2307@euNOG_KOG2685@euNOG_MEME-1,0.24635322847556657,0.005614938005316301
KOG1158@euNOG_KOG2699@euNOG_MEME-7,0.24633418554000247,0.0016894274129419296
KOG0985@euNOG_KOG2880@euNOG_MEME-8,0.24626591373866938,0.001479261417626522
KOG0315@euNOG_KOG3694@euNOG_MEME-2,0.2462315551658841,0.002555210044161195
KOG2549@euNOG_KOG2341@euNOG_MEME-6,0.24620661892871176,0.003482014393493441
KOG2417@euNOG_KOG3882@euNOG_MEME-7,0.2462002463546282,0.00545335671772251
KOG4209@euNOG_KOG1869@euNOG_MEME-5,0.24619261741502058,0.0018828375743072745
KOG2397@euNOG_KOG3589@euNOG_MEME-6,0.24618029029793737,0.0028374258493367847
KOG1242@euNOG_KOG2350@euNOG_MEME-9,0.2461729375163313,0.001436052325150927
KOG0985@euNOG_KOG4031@euNOG_MEME-3,0.24614230064268766,0.0014876856024324352
KOG2047@euNOG_KOG0111@euNOG_MEME-6,0.2461043437414011,0.002093375408262078
KOG0836@euNOG_KOG4496@euNOG_MEME-7,0.24610009607174302,0.005665759351895777
KOG1041@euNOG_KOG0921@euNOG_MEME-5,0.24608099173272838,0.009558232888312878
KOG1498@euNOG_KOG4413@euNOG_MEME-5,0.24603961356684967,0.001654781057818323
KOG1754@euNOG_KOG3449@euNOG_MEME-4,0.2460108552930142,0.0014966915737952013
KOG1867@euNOG_KOG2612@euNOG_MEME-3,0.24579000878473375,0.0023499080919893753
KOG3233@euNOG_KOG2354@euNOG_MEME-8,0.2457361817996233,0.001987356404757899
KOG2763@euNOG_0IIC6@euNOG_MEME-8,0.2457331235502614,0.006591731766038659
KOG2249@euNOG_0J8PK@euNOG_MEME-7,0.2457244112952805,0.0036721895941071174
KOG2391@euNOG_KOG0694@euNOG_MEME-6,0.24570098733272805,0.0022799597118530364
0IF6W@euNOG_0IGWZ@euNOG_MEME-9,0.24569225957507612,0.022596606950476744
0KCZ0@euNOG_KOG1048@euNOG_MEME-3,0.24565700747656932,0.02429813550657664
KOG4204@euNOG_0J8PK@euNOG_MEME-4,0.24563391109963417,0.0026196211596876398
KOG0643@euNOG_KOG2072@euNOG_MEME-3,0.24560025041083716,0.001525145595586441
KOG1644@euNOG_KOG1780@euNOG_MEME-9,0.24554179716980226,0.0016923287774238541
KOG1795@euNOG_KOG2136@euNOG_MEME-10,0.24553714554824493,0.0014788030256588968
KOG3437@euNOG_KOG3873@euNOG_MEME-5,0.24553513961095966,0.0024575170394543575
KOG1342@euNOG_0IRVA@euNOG_MEME-6,0.24548218927191057,0.00148255230784544
KOG0123@euNOG_0IQXK@euNOG_MEME-1,0.24547859430048122,0.0016407832885260375
KOG1798@euNOG_KOG0870@euNOG_MEME-2,0.24533733887360532,0.0015965461922779493
KOG0219@euNOG_KOG3991@euNOG_MEME-5,0.24533351404648157,0.0013955185292667865
KOG4209@euNOG_KOG0105@euNOG_MEME-4,0.24531997285707968,0.0019565496056062927
KOG4204@euNOG_KOG2294@euNOG_MEME-4,0.24530138474948665,0.002656091867000939
KOG1137@euNOG_KOG2660@euNOG_MEME-10,0.24526070353078855,0.0014481738410652414
KOG3026@euNOG_0IP55@euNOG_MEME-3,0.2451895309781509,0.010178863774076084
KOG1586@euNOG_KOG1666@euNOG_MEME-5,0.2451842639184212,0.0016077053835153276
KOG0412@euNOG_KOG2685@euNOG_MEME-5,0.2451637873171249,0.002671317107256046
KOG1897@euNOG_KOG1497@euNOG_MEME-1,0.24511857770831144,0.002111842327499695
KOG1898@euNOG_KOG2284@euNOG_MEME-5,0.24510427760771877,0.0016688077053694603
KOG2458@euNOG_KOG4127@euNOG_MEME-1,0.24508837375232775,0.0015096745025329431
KOG2711@euNOG_KOG4194@euNOG_MEME-4,0.24506519355293108,0.0021894553351106518
KOG2574@euNOG_KOG0128@euNOG_MEME-4,0.24503586903910182,0.001731282123821758
KOG1898@euNOG_KOG0977@euNOG_MEME-9,0.24499797877501264,0.0016768452551831408
KOG3015@euNOG_0IP55@euNOG_MEME-8,0.24492465620271572,0.002986573389101602
KOG0335@euNOG_KOG0117@euNOG_MEME-5,0.24491953860263885,0.0018615197794765903
KOG0147@euNOG_KOG3391@euNOG_MEME-4,0.24490758011823568,0.003198416466613391
KOG3184@euNOG_KOG3499@euNOG_MEME-7,0.24484482766946428,0.0017462022998415705
KOG0264@euNOG_KOG1010@euNOG_MEME-9,0.24478251216308233,0.001531050880426531
KOG1942@euNOG_KOG1757@euNOG_MEME-1,0.24473153173721174,0.0016411271535700094
KOG0676@euNOG_KOG0200@euNOG_MEME-5,0.2447231556258276,0.001484623542401925
KOG2227@euNOG_KOG4762@euNOG_MEME-1,0.24468397687223356,0.0036961503772495515
KOG3166@euNOG_KOG1767@euNOG_MEME-6,0.24468231802939724,0.0016447981348791752
KOG1644@euNOG_KOG2609@euNOG_MEME-5,0.24467885586072552,0.0017592595232517995
KOG1111@euNOG_KOG2257@euNOG_MEME-9,0.24464447507752457,0.0015933003630574014
KOG0178@euNOG_KOG3061@euNOG_MEME-8,0.24459490470855688,0.0015969097694546429
KOG3141@euNOG_KOG3429@euNOG_MEME-8,0.24455203572612352,0.0023149847440638795
KOG0412@euNOG_KOG2685@euNOG_MEME-6,0.24454286574729078,0.0027410089643161726
KOG3682@euNOG_KOG2701@euNOG_MEME-8,0.244527175981607,0.022455219453457142
KOG3325@euNOG_KOG3589@euNOG_MEME-5,0.24451833730567588,0.00224160899356665
KOG4163@euNOG_KOG0571@euNOG_MEME-6,0.24439964365529337,0.001666028926956089
KOG3706@euNOG_0IK6I@euNOG_MEME-3,0.2443826626621503,0.01641345903074035
KOG3170@euNOG_KOG0277@euNOG_MEME-8,0.24437184739440526,0.0024126596619023404
KOG1279@euNOG_KOG2570@euNOG_MEME-1,0.2443503008841037,0.003162100612159819
KOG1753@euNOG_KOG3449@euNOG_MEME-6,0.24434551927153358,0.0017269571593149149
KOG1798@euNOG_KOG0870@euNOG_MEME-5,0.24431384389781682,0.0016725223151390482
KOG0289@euNOG_KOG2899@euNOG_MEME-3,0.24428872702766,0.0023411728415460957
KOG0123@euNOG_KOG3741@euNOG_MEME-7,0.24427861940096787,0.0017321717358104933
KOG1798@euNOG_KOG0870@euNOG_MEME-7,0.24426368032894447,0.001676329406869002
KOG1798@euNOG_KOG0870@euNOG_MEME-6,0.24426368032894444,0.001676329406869002
KOG1798@euNOG_KOG0870@euNOG_MEME-10,0.2442636803289444,0.001676329406869002
KOG2166@euNOG_0IWFF@euNOG_MEME-8,0.24422898820508493,0.0017360495509095883
KOG2047@euNOG_KOG3102@euNOG_MEME-2,0.24420511521159635,0.002271986122380789
KOG0975@euNOG_KOG2742@euNOG_MEME-8,0.24419324133808115,0.0021256654110789453
KOG0543@euNOG_KOG3710@euNOG_MEME-6,0.24415059385236615,0.0026046719641715276
KOG2265@euNOG_0IF90@euNOG_MEME-7,0.24415056524952988,0.001991616189584477
KOG0420@euNOG_KOG2284@euNOG_MEME-8,0.24413466731640546,0.0018026976869512542
KOG4598@euNOG_KOG0281@euNOG_MEME-3,0.24409285210936776,0.0029869381981654695
0IN5J@euNOG_0IF4N@euNOG_MEME-5,0.24403316885722337,0.0648831406022059
KOG1327@euNOG_0IFHQ@euNOG_MEME-5,0.24400719398272386,0.006759438774588368
KOG1126@euNOG_KOG1010@euNOG_MEME-7,0.24399905400077346,0.0021436779755452727
KOG1532@euNOG_KOG4356@euNOG_MEME-9,0.24398552059473858,0.0016418947328763881
KOG2020@euNOG_KOG4356@euNOG_MEME-8,0.24398235286667444,0.0016421315640718765
KOG1158@euNOG_KOG2699@euNOG_MEME-4,0.2439818579231003,0.0018767138948657975
KOG1749@euNOG_KOG3502@euNOG_MEME-7,0.24397501823713347,0.0020070494762818134
KOG1749@euNOG_KOG3502@euNOG_MEME-2,0.2439750182371334,0.0020070494762818134
KOG1749@euNOG_KOG3502@euNOG_MEME-4,0.2439750182371334,0.0020070494762818134
KOG2971@euNOG_0IN3J@euNOG_MEME-10,0.24390258447372076,0.001648105622975956
KOG1522@euNOG_KOG2386@euNOG_MEME-7,0.2438943622598232,0.001884031106112645
KOG1426@euNOG_KOG1845@euNOG_MEME-4,0.24388296425899547,0.001595530019690799
KOG1937@euNOG_0IKHX@euNOG_MEME-2,0.24387755016864396,0.03375319195912398
KOG0364@euNOG_KOG0290@euNOG_MEME-7,0.24386737221446597,0.0015443831422453104
KOG1464@euNOG_KOG2284@euNOG_MEME-9,0.24384122631618035,0.0028217356291503873
KOG3283@euNOG_KOG3449@euNOG_MEME-8,0.24383483359949434,0.0017671277623697538
KOG0131@euNOG_KOG1869@euNOG_MEME-5,0.24373665995815935,0.0017168068958942208
KOG2376@euNOG_KOG2899@euNOG_MEME-3,0.2437271782550702,0.0024795100222474425
KOG2391@euNOG_0IVVU@euNOG_MEME-8,0.24372458045139328,0.0024797827677356774
KOG1866@euNOG_KOG0611@euNOG_MEME-1,0.24366783540090123,0.004870600389485194
KOG0304@euNOG_KOG4006@euNOG_MEME-8,0.2436638405485343,0.0016116072847488427
KOG0123@euNOG_KOG3712@euNOG_MEME-2,0.24362848501289305,0.0017835991532577158
KOG3291@euNOG_KOG3421@euNOG_MEME-10,0.243628485012893,0.0017835991532577158
KOG1897@euNOG_KOG3077@euNOG_MEME-5,0.2436253405128607,0.0022526933739054544
KOG3232@euNOG_KOG2880@euNOG_MEME-3,0.2436253405128606,0.002252693373905451
KOG1795@euNOG_KOG3482@euNOG_MEME-3,0.2435801298991443,0.0016177880943395533
KOG2175@euNOG_KOG1663@euNOG_MEME-1,0.24356381174405112,0.002414664661907575
KOG2826@euNOG_KOG3380@euNOG_MEME-2,0.24343224778007388,0.0052568305065869335
KOG2176@euNOG_KOG2344@euNOG_MEME-3,0.24343224778007377,0.006019194417112305
KOG2202@euNOG_KOG0105@euNOG_MEME-7,0.24341872621873786,0.0019242642645312617
KOG0581@euNOG_KOG4279@euNOG_MEME-2,0.2434082793805395,0.0019902710343603597
KOG1795@euNOG_KOG3482@euNOG_MEME-6,0.2433862433862432,0.0016321868788840494
KOG1839@euNOG_KOG3877@euNOG_MEME-2,0.2433552880693991,0.004763885840339935
KOG1390@euNOG_KOG1391@euNOG_MEME-8,0.24333920646740587,0.0030801308629854005
KOG2265@euNOG_KOG4693@euNOG_MEME-10,0.2432694580728921,0.0020701815273451393
KOG2309@euNOG_KOG3080@euNOG_MEME-5,0.2432524400673422,0.001697540355255505
KOG1870@euNOG_0IEMS@euNOG_MEME-10,0.2432199361394947,0.00229237715611887
KOG2884@euNOG_KOG2742@euNOG_MEME-6,0.24321220247192615,0.0019419757774752342
KOG3881@euNOG_0IEPY@euNOG_MEME-6,0.24320457852111982,0.006493216709323028
KOG0359@euNOG_KOG0315@euNOG_MEME-4,0.24320041797595615,0.0017015537372530273
KOG2391@euNOG_KOG3205@euNOG_MEME-1,0.24313199224135373,0.002542713885037658
KOG3015@euNOG_KOG4562@euNOG_MEME-5,0.24313155710703063,0.003211840609106496
KOG1687@euNOG_KOG3389@euNOG_MEME-5,0.24306087876478166,0.006525869473651873
KOG0363@euNOG_KOG0290@euNOG_MEME-4,0.24296359162926823,0.0016098704955755975
KOG2469@euNOG_0IF9J@euNOG_MEME-9,0.24289658334686473,0.014386418283131485
KOG1897@euNOG_KOG4762@euNOG_MEME-6,0.24287422840552186,0.0023267171178381688
KOG2220@euNOG_KOG0441@euNOG_MEME-7,0.24286201518311729,0.0031404867361080734
KOG1876@euNOG_KOG3380@euNOG_MEME-4,0.2428436176006819,0.004390521434849353
KOG2968@euNOG_KOG3882@euNOG_MEME-2,0.242807595342018,0.012570107988986551
KOG2166@euNOG_KOG1497@euNOG_MEME-9,0.2427823305560282,0.001852613951726274
KOG3196@euNOG_KOG3458@euNOG_MEME-1,0.24274366135052455,0.003728393824248894
KOG1999@euNOG_KOG2386@euNOG_MEME-5,0.24263512946237903,0.0019274932915358638
KOG0990@euNOG_KOG1969@euNOG_MEME-3,0.24262824223852242,0.0019280841589729362
KOG0575@euNOG_KOG0792@euNOG_MEME-6,0.24261437676339775,0.0041423297135143745
KOG1010@euNOG_0IJ39@euNOG_MEME-4,0.2425223989165265,0.01612462426885616
KOG2130@euNOG_0IYKG@euNOG_MEME-3,0.24249816882395445,0.004302259796037475
KOG1189@euNOG_KOG2478@euNOG_MEME-1,0.2424813701577995,0.001757919326853916
KOG1080@euNOG_0IQ0J@euNOG_MEME-5,0.24245484902117628,0.0028900504052644022
KOG2915@euNOG_KOG0111@euNOG_MEME-10,0.24245213380896696,0.0018192209839915947
KOG0901@euNOG_KOG3449@euNOG_MEME-8,0.2424386886788583,0.0018813297010697916
KOG0359@euNOG_KOG0290@euNOG_MEME-7,0.24239535095477466,0.0017647749849395344
KOG0679@euNOG_KOG0681@euNOG_MEME-7,0.24237303752022762,0.0018257054330074593
KOG1800@euNOG_KOG3783@euNOG_MEME-10,0.24228859560122035,0.0025490360285501754
KOG1644@euNOG_KOG3168@euNOG_MEME-5,0.24226479211235116,0.0019594999306572695
KOG1474@euNOG_KOG0156@euNOG_MEME-6,0.24224850656504174,0.0022373401739990847
KOG1464@euNOG_KOG2284@euNOG_MEME-2,0.24224299103301675,0.0030136970612149824
KOG2167@euNOG_KOG0408@euNOG_MEME-10,0.24220853540573473,0.001964404013320243
KOG1286@euNOG_KOG3882@euNOG_MEME-7,0.24214296120167128,0.008530437737758929
KOG1300@euNOG_KOG0036@euNOG_MEME-10,0.24213009016480708,0.002105427627388231
KOG2937@euNOG_KOG2868@euNOG_MEME-3,0.24210986739491125,0.003132250280791589
KOG4436@euNOG_KOG3735@euNOG_MEME-6,0.24208397543577875,0.004518947353933393
KOG3188@euNOG_KOG2645@euNOG_MEME-4,0.2420576506385948,0.002660504006837755
KOG0877@euNOG_KOG1767@euNOG_MEME-7,0.24203520485577662,0.0019155625861130227
KOG3218@euNOG_KOG2386@euNOG_MEME-3,0.24187055093315368,0.0019941029076810325
KOG0601@euNOG_KOG0654@euNOG_MEME-2,0.24186383160157196,0.002351079399244416
KOG4204@euNOG_KOG1973@euNOG_MEME-7,0.24183362379461637,0.0030647253951574275
KOG0113@euNOG_KOG0105@euNOG_MEME-4,0.24183268298289312,0.0025986954746068255
KOG2167@euNOG_KOG2695@euNOG_MEME-10,0.24182541670333724,0.001998099623157926
KOG2167@euNOG_KOG2695@euNOG_MEME-8,0.24182541670333718,0.001998099623157951
KOG0123@euNOG_KOG0796@euNOG_MEME-1,0.24181189378559653,0.0019347516861835691
KOG1749@euNOG_KOG3502@euNOG_MEME-5,0.24175057884504395,0.00221225097320357
KOG1897@euNOG_KOG3250@euNOG_MEME-3,0.24172478900955383,0.0024442737537932933
KOG1566@euNOG_KOG0156@euNOG_MEME-7,0.241675087847557,0.0031882140298700973
KOG1036@euNOG_KOG4640@euNOG_MEME-7,0.24166474527407011,0.0030860026344310715
KOG0293@euNOG_KOG4562@euNOG_MEME-4,0.24164476082098896,0.004159308454084436
KOG1831@euNOG_KOG2151@euNOG_MEME-3,0.24161739640122742,0.0017690460988887505
KOG3141@euNOG_KOG3429@euNOG_MEME-6,0.2416141105885954,0.002622812219283878
KOG3188@euNOG_KOG2645@euNOG_MEME-3,0.2416120986260687,0.0027107858688916473
KOG0211@euNOG_KOG1354@euNOG_MEME-10,0.2415845012741911,0.0020868406843433276
KOG2834@euNOG_KOG4214@euNOG_MEME-10,0.24158384414340142,0.003200072559210455
KOG2458@euNOG_0IJHJ@euNOG_MEME-7,0.24157345299710392,0.0017725753769500753
KOG2458@euNOG_0IJHJ@euNOG_MEME-2,0.24157345299710392,0.0017725753769500753
KOG2000@euNOG_KOG2065@euNOG_MEME-1,0.2415303534265553,0.0020918243038836708
KOG1748@euNOG_KOG4548@euNOG_MEME-2,0.2415071409546969,0.0037862782242465936
KOG0812@euNOG_KOG0090@euNOG_MEME-5,0.24150127093412238,0.0024677491471927805
KOG1961@euNOG_KOG3284@euNOG_MEME-9,0.2414881126244094,0.0023894021887759906
KOG2535@euNOG_KOG4486@euNOG_MEME-7,0.24148520770765203,0.0019631388670666365
KOG4163@euNOG_KOG0571@euNOG_MEME-5,0.2414057265277765,0.001906727163130507
KOG4648@euNOG_KOG4356@euNOG_MEME-8,0.24139274942845867,0.004199957752501265
KOG0940@euNOG_KOG0792@euNOG_MEME-8,0.24138768292523444,0.0024797570439621594
KOG3315@euNOG_KOG3444@euNOG_MEME-8,0.2413876829252344,0.0024797570439621594
KOG0718@euNOG_0II16@euNOG_MEME-7,0.24135711669200016,0.0060593046463317795
KOG0811@euNOG_KOG0860@euNOG_MEME-5,0.24132829997935862,0.009371194132722622
KOG1342@euNOG_KOG2294@euNOG_MEME-10,0.24131879096270462,0.001793154915728142
KOG0262@euNOG_KOG4183@euNOG_MEME-9,0.24128869200433592,0.0017379678004823618
KOG2441@euNOG_KOG3102@euNOG_MEME-5,0.24128533771605443,0.0026594698388774313
KOG3151@euNOG_KOG4413@euNOG_MEME-4,0.24127922937663995,0.0023332590136327836
KOG0176@euNOG_KOG3112@euNOG_MEME-10,0.2412565227120326,0.001983235103085114
KOG1129@euNOG_0IGWZ@euNOG_MEME-7,0.24119095530943305,0.02201702881961075
KOG1517@euNOG_KOG0395@euNOG_MEME-7,0.24117587804469984,0.003046573116299758
KOG0944@euNOG_KOG2733@euNOG_MEME-5,0.24115074145625096,0.0016928704830732311
KOG3202@euNOG_KOG3065@euNOG_MEME-2,0.24113059540125542,0.010086919318043498
KOG2441@euNOG_KOG2350@euNOG_MEME-8,0.24110529854950433,0.0026797397563832776
KOG2732@euNOG_0IGGV@euNOG_MEME-3,0.24108573210932258,0.0019342414058500122
KOG0810@euNOG_KOG3065@euNOG_MEME-5,0.24106925627208972,0.002205561727635514
KOG1992@euNOG_KOG4228@euNOG_MEME-4,0.24103729750862052,0.002002675453797645
KOG0733@euNOG_KOG2561@euNOG_MEME-3,0.24103049415790884,0.001702215132761558
KOG2460@euNOG_KOG3465@euNOG_MEME-8,0.24098020874922907,0.0032795314896345257
KOG2391@euNOG_KOG0578@euNOG_MEME-6,0.2409583882485958,0.002786115551076299
KOG1407@euNOG_KOG2216@euNOG_MEME-6,0.24088076050644108,0.00414479842356221
KOG0841@euNOG_KOG0193@euNOG_MEME-7,0.24087748985053292,0.001770804698482291
KOG3172@euNOG_KOG3168@euNOG_MEME-5,0.2408213876580762,0.00271198831548996
KOG2093@euNOG_KOG3186@euNOG_MEME-1,0.24072201799397158,0.0037787550450517214
KOG0671@euNOG_KOG3493@euNOG_MEME-2,0.2407142540842929,0.0022400242535794124
