,correlation,pvalue
KOG2422@euNOG_KOG4562@euNOG_MEME-13,0.39458540202902265,6.95907806777721e-07
KOG2069@euNOG_KOG2033@euNOG_MEME-5,0.3943939422890555,3.1445095565874945e-06
KOG2267@euNOG_KOG1967@euNOG_MEME-15,0.39428309566442715,1.912341031765089e-07
KOG2512@euNOG_0IIWQ@euNOG_MEME-11,0.39421123369510436,7.799796763540718e-07
KOG4234@euNOG_KOG1141@euNOG_MEME-3,0.3942016832103838,1.4424729896825568e-06
KOG3394@euNOG_0IJHJ@euNOG_MEME-12,0.39403294352263185,3.216307463894411e-06
KOG0574@euNOG_0IRY7@euNOG_MEME-15,0.39356413241211113,4.2722887976117165e-05
KOG2037@euNOG_0IP8G@euNOG_MEME-15,0.3935273912910094,6.138130390953299e-06
KOG2035@euNOG_KOG0798@euNOG_MEME-11,0.3935203928580344,1.7046015742260127e-07
KOG2391@euNOG_KOG1101@euNOG_MEME-11,0.3934221823042101,5.328311945904063e-07
KOG0652@euNOG_KOG4413@euNOG_MEME-13,0.3933368429564497,2.057670239729368e-07
KOG2834@euNOG_KOG1456@euNOG_MEME-2,0.39330070095313086,8.312517038416747e-07
KOG2337@euNOG_KOG3439@euNOG_MEME-14,0.39328315877855236,4.521469078233701e-07
KOG1113@euNOG_KOG2279@euNOG_MEME-15,0.393245586270488,3.200864126622911e-07
KOG3401@euNOG_KOG4795@euNOG_MEME-6,0.3931068137707193,2.2846317614237012e-07
0KCZ0@euNOG_KOG1048@euNOG_MEME-3,0.39309560663972887,0.00021655806133587079
KOG3394@euNOG_KOG4127@euNOG_MEME-7,0.3930500040864043,3.4197591896970475e-06
KOG2054@euNOG_KOG4008@euNOG_MEME-15,0.3930111379539785,7.126309621285575e-07
KOG1472@euNOG_KOG4562@euNOG_MEME-13,0.39287422204842426,4.2708162212435327e-07
KOG1724@euNOG_0IQCP@euNOG_MEME-10,0.39287387589607614,2.766636184196181e-07
KOG0241@euNOG_0IE53@euNOG_MEME-11,0.3924837814630564,7.77595099835092e-06
KOG3911@euNOG_KOG4651@euNOG_MEME-11,0.3922665366379481,6.315187880900135e-07
KOG2865@euNOG_KOG3458@euNOG_MEME-9,0.39222411160364873,2.5413600793722448e-06
KOG0930@euNOG_KOG1226@euNOG_MEME-4,0.39220201276307365,0.00041913883722320114
KOG1875@euNOG_KOG1883@euNOG_MEME-10,0.39219806645940514,2.694219200877067e-05
KOG0521@euNOG_KOG4348@euNOG_MEME-10,0.39210465281072365,2.0807833878237317e-05
0IRVA@euNOG_KOG0067@euNOG_MEME-5,0.3920896992688312,0.00018880001559507719
KOG1597@euNOG_KOG2393@euNOG_MEME-9,0.3919807607190902,1.823678958219706e-06
KOG3682@euNOG_KOG2701@euNOG_MEME-15,0.3916728345696352,0.0001757857294058514
KOG4108@euNOG_0IU32@euNOG_MEME-5,0.39157847476823,2.548302960229602e-05
KOG0906@euNOG_KOG2751@euNOG_MEME-15,0.3915439583284888,3.0592850047929693e-07
KOG1614@euNOG_KOG4835@euNOG_MEME-11,0.391503098806899,3.64594153309128e-07
KOG0979@euNOG_KOG2866@euNOG_MEME-14,0.3914859913805201,1.5845171777817762e-06
KOG0264@euNOG_KOG1019@euNOG_MEME-6,0.39119831127518906,2.04291180197312e-07
KOG2549@euNOG_KOG2593@euNOG_MEME-10,0.3911818531635652,1.9219778241404076e-06
KOG2282@euNOG_KOG2870@euNOG_MEME-9,0.39115740466765747,7.697847769036778e-06
KOG0285@euNOG_KOG3102@euNOG_MEME-11,0.39115040316378263,2.6535490490349466e-07
KOG2429@euNOG_KOG3176@euNOG_MEME-14,0.39107072378385377,5.311775004499852e-07
KOG2429@euNOG_KOG3176@euNOG_MEME-13,0.39107072378385377,5.311775004499852e-07
KOG4471@euNOG_KOG2715@euNOG_MEME-12,0.39102388074740985,1.3750022494731964e-06
KOG0505@euNOG_KOG1701@euNOG_MEME-15,0.3909188042749112,1.1045066851503742e-05
KOG0050@euNOG_KOG0316@euNOG_MEME-11,0.39089794065641237,2.705115588898486e-07
KOG1279@euNOG_KOG2724@euNOG_MEME-11,0.3907589920593959,1.2842503437629578e-06
KOG0050@euNOG_KOG2543@euNOG_MEME-9,0.3907190955998534,2.742224080025583e-07
KOG2512@euNOG_KOG0074@euNOG_MEME-3,0.3906435556871307,9.998814899812845e-07
KOG0929@euNOG_KOG3588@euNOG_MEME-9,0.39060347638640985,4.6280291743833715e-07
KOG2240@euNOG_KOG0036@euNOG_MEME-7,0.39038904683633363,5.580751372070447e-07
KOG2701@euNOG_0IZVK@euNOG_MEME-13,0.39031620553359686,0.0010934421642426614
KOG1105@euNOG_KOG0156@euNOG_MEME-6,0.3902984459318666,5.156092257004139e-07
KOG2216@euNOG_KOG3215@euNOG_MEME-13,0.3902553823987178,1.767982532721723e-05
KOG2291@euNOG_KOG2447@euNOG_MEME-8,0.39015038757061254,3.161412482685204e-06
KOG0131@euNOG_KOG1869@euNOG_MEME-3,0.39010714050318873,2.637572933074891e-07
KOG3297@euNOG_KOG2354@euNOG_MEME-11,0.39006416666772814,6.780635409449373e-07
KOG4598@euNOG_KOG4562@euNOG_MEME-8,0.39001645934170426,1.1376541745986034e-06
KOG0284@euNOG_KOG1895@euNOG_MEME-15,0.390002325156214,3.435581819604028e-07
KOG1010@euNOG_KOG0067@euNOG_MEME-13,0.389785961963258,7.269639865897004e-05
KOG2535@euNOG_KOG3946@euNOG_MEME-1,0.38973020521700774,2.956361117146966e-07
KOG0549@euNOG_KOG2962@euNOG_MEME-7,0.3896360344170433,2.750586685489013e-06
KOG1644@euNOG_KOG2441@euNOG_MEME-3,0.38959421741666594,3.252843657971513e-07
KOG2549@euNOG_KOG2593@euNOG_MEME-11,0.3893633036658188,2.164839978535241e-06
KOG1860@euNOG_KOG0977@euNOG_MEME-13,0.3892619781831761,3.068959400846645e-06
KOG4204@euNOG_KOG1973@euNOG_MEME-14,0.38903587471138856,1.0259261259360527e-06
KOG1614@euNOG_KOG4835@euNOG_MEME-10,0.38902117525917357,4.383160612650033e-07
KOG1362@euNOG_KOG3882@euNOG_MEME-9,0.3889270538334036,8.717787739463861e-07
KOG0812@euNOG_KOG3894@euNOG_MEME-7,0.388888888888889,5.712112663007637e-07
KOG0549@euNOG_KOG3538@euNOG_MEME-8,0.3888826592409258,2.886099184321574e-06
KOG0329@euNOG_KOG1104@euNOG_MEME-12,0.38887815935854125,2.896907874875865e-07
KOG1915@euNOG_KOG0316@euNOG_MEME-9,0.38880070568118125,3.7591665876588216e-07
KOG0543@euNOG_KOG1710@euNOG_MEME-15,0.38878677944472906,8.804035320268527e-07
KOG2282@euNOG_KOG2870@euNOG_MEME-4,0.3886747005996206,8.889567375177015e-06
KOG3230@euNOG_KOG1656@euNOG_MEME-1,0.38861168849768213,6.344561503197458e-07
KOG0796@euNOG_KOG2548@euNOG_MEME-14,0.3885489925797044,1.3695457238708593e-06
KOG3677@euNOG_KOG3252@euNOG_MEME-15,0.38838351000235677,1.6417532765933352e-06
KOG1586@euNOG_KOG0811@euNOG_MEME-8,0.3883800807176865,3.0088091616543064e-07
KOG2478@euNOG_0IRDW@euNOG_MEME-10,0.3881382830043884,3.042301698503224e-05
KOG0679@euNOG_KOG1973@euNOG_MEME-10,0.3879165318423593,3.116657987390808e-07
KOG1614@euNOG_KOG1069@euNOG_MEME-5,0.38790382008471547,4.7597017164952157e-07
KOG1937@euNOG_0II5T@euNOG_MEME-14,0.3876576394556807,0.0005404641950457903
KOG1875@euNOG_KOG3600@euNOG_MEME-9,0.3873883715098599,3.443747164574321e-05
KOG4598@euNOG_0ISDW@euNOG_MEME-13,0.38736574361544246,1.3634683726242224e-06
KOG0858@euNOG_KOG1792@euNOG_MEME-12,0.38734740289802333,2.7499193758929156e-07
KOG0227@euNOG_KOG0155@euNOG_MEME-7,0.3873394836029787,3.5421162868052583e-07
KOG0508@euNOG_KOG3201@euNOG_MEME-14,0.38729833462074176,4.4804677601265125e-06
KOG0211@euNOG_KOG1343@euNOG_MEME-12,0.38725544932066414,4.2182704983774137e-07
KOG2002@euNOG_KOG2821@euNOG_MEME-11,0.3871883866079965,1.0712790854273862e-06
KOG2659@euNOG_KOG1293@euNOG_MEME-9,0.3870983519017036,4.535983335764677e-06
KOG3196@euNOG_KOG3456@euNOG_MEME-8,0.38709584744043535,2.11838599430436e-06
KOG1302@euNOG_KOG2034@euNOG_MEME-13,0.3870879897457279,3.9265390882569444e-07
KOG0123@euNOG_KOG1275@euNOG_MEME-1,0.38690396248260683,3.6601382703749174e-07
KOG2479@euNOG_KOG1560@euNOG_MEME-6,0.3867666783780433,5.17452462565753e-07
KOG0075@euNOG_KOG4235@euNOG_MEME-4,0.38667840633089967,3.930846086765036e-06
KOG2314@euNOG_KOG2975@euNOG_MEME-7,0.3866488458692665,3.430804623678776e-07
KOG2434@euNOG_KOG4134@euNOG_MEME-13,0.38659685623259243,7.139945642655282e-06
KOG0169@euNOG_KOG0149@euNOG_MEME-9,0.38659088073133996,2.591900485681901e-06
KOG1346@euNOG_KOG4248@euNOG_MEME-15,0.3865570435031547,0.0003644600537714428
KOG4442@euNOG_KOG0300@euNOG_MEME-12,0.3865354113043627,1.4425686784484517e-06
0IHUT@euNOG_0IFZ0@euNOG_MEME-1,0.3864522422182956,7.783850185108313e-05
KOG0084@euNOG_KOG0093@euNOG_MEME-14,0.38636152614947045,3.506101477135501e-07
KOG4392@euNOG_KOG2669@euNOG_MEME-5,0.38627282440403576,8.159072907501897e-07
KOG1937@euNOG_0IKHX@euNOG_MEME-1,0.3861845782121201,0.0005698271379407913
KOG4204@euNOG_KOG4466@euNOG_MEME-11,0.38609367125267213,1.256734658011198e-06
KOG2277@euNOG_0IGQ1@euNOG_MEME-11,0.38597112622989466,9.063754195761942e-07
KOG2307@euNOG_KOG2033@euNOG_MEME-11,0.38594673065935237,8.783375153456352e-06
0KD48@euNOG_KOG3522@euNOG_MEME-15,0.3859427102617579,4.277016611757927e-07
KOG1866@euNOG_KOG0611@euNOG_MEME-15,0.38584726075633485,4.8983486367975484e-06
KOG3682@euNOG_0IKHX@euNOG_MEME-15,0.3857614159525645,0.0002242495717844372
KOG4011@euNOG_KOG2341@euNOG_MEME-13,0.38575837490523,2.8993152297978108e-05
KOG2834@euNOG_KOG4214@euNOG_MEME-4,0.38523666176166715,1.4488625315660509e-06
KOG0940@euNOG_KOG2070@euNOG_MEME-12,0.38523298655360166,7.433483436246825e-07
KOG0123@euNOG_KOG0116@euNOG_MEME-3,0.3851462006925791,4.1758066158099417e-07
KOG0677@euNOG_KOG1523@euNOG_MEME-13,0.3849874881099513,2.0576553142503225e-06
KOG3291@euNOG_0IUXK@euNOG_MEME-11,0.3844151286986457,4.4101187903830774e-07
KOG3291@euNOG_KOG3486@euNOG_MEME-3,0.3842160613880165,4.476065448696596e-07
KOG0990@euNOG_KOG0798@euNOG_MEME-13,0.384160659983433,4.8824434439605e-07
KOG0113@euNOG_KOG0105@euNOG_MEME-14,0.3840433033675229,9.551870506078294e-07
KOG1954@euNOG_0IJKK@euNOG_MEME-13,0.3840120663650075,1.0681523484162304e-05
KOG1426@euNOG_KOG0591@euNOG_MEME-1,0.38389890642113506,3.576955054465009e-07
KOG0275@euNOG_KOG2498@euNOG_MEME-14,0.3838930557381797,3.3505927667442904e-06
KOG1472@euNOG_0IRVA@euNOG_MEME-15,0.38387960429446355,8.188251505497762e-07
KOG0261@euNOG_KOG4648@euNOG_MEME-4,0.3838206806101165,3.598228387034623e-07
KOG0261@euNOG_KOG4648@euNOG_MEME-14,0.3838206806101164,3.5982283870346317e-07
KOG3302@euNOG_KOG3870@euNOG_MEME-13,0.3836624005146278,4.2949698644646937e-07
KOG2002@euNOG_KOG2821@euNOG_MEME-12,0.38357329955370645,1.3744235586420874e-06
KOG3911@euNOG_0IN7T@euNOG_MEME-11,0.38355574103973666,1.1662705014466839e-06
KOG2701@euNOG_0IHDB@euNOG_MEME-12,0.3832996277733162,0.0013665276556627459
KOG1586@euNOG_KOG0811@euNOG_MEME-14,0.3832117308736501,4.4422119616063126e-07
KOG2202@euNOG_KOG0105@euNOG_MEME-15,0.38297344566192326,5.787303060649455e-07
KOG1426@euNOG_KOG0591@euNOG_MEME-10,0.38297113138683314,3.837190494626179e-07
KOG0687@euNOG_KOG1883@euNOG_MEME-15,0.3828909164757234,3.275772832923573e-07
KOG1644@euNOG_KOG0155@euNOG_MEME-3,0.38284027429663015,5.382942007093755e-07
KOG2549@euNOG_KOG2593@euNOG_MEME-14,0.382744328834909,3.318424300338028e-06
KOG3887@euNOG_KOG3587@euNOG_MEME-12,0.3827269868195845,6.991919027054806e-06
KOG2370@euNOG_KOG4397@euNOG_MEME-14,0.3826797134227003,9.682386477806993e-07
KOG1079@euNOG_KOG2350@euNOG_MEME-11,0.382626766115392,3.702541058763808e-05
KOG1426@euNOG_KOG1976@euNOG_MEME-10,0.38257589677132525,3.9534646174669584e-07
KOG0991@euNOG_KOG1969@euNOG_MEME-10,0.38248464865119186,3.980783516864943e-07
KOG3745@euNOG_KOG2215@euNOG_MEME-9,0.3822731699096641,1.9394461280038876e-05
KOG2577@euNOG_KOG1019@euNOG_MEME-7,0.3821701120109636,2.3021520332090496e-05
KOG3302@euNOG_KOG1659@euNOG_MEME-7,0.38208151375385324,4.832991394808172e-07
KOG0310@euNOG_KOG2048@euNOG_MEME-2,0.3820437760368706,5.259720194533653e-07
KOG3958@euNOG_0IQSC@euNOG_MEME-10,0.3820333129965146,0.0006605741028992564
0IGWS@euNOG_0IGWZ@euNOG_MEME-11,0.38199298872021,0.00022085123714969153
KOG2001@euNOG_KOG2065@euNOG_MEME-10,0.38197172367269167,1.199023057060543e-06
KOG1973@euNOG_KOG3856@euNOG_MEME-6,0.3819560638637256,6.208589692554344e-06
KOG2479@euNOG_KOG2975@euNOG_MEME-6,0.38174868451476357,7.454063806087495e-07
KOG3887@euNOG_KOG4107@euNOG_MEME-9,0.3817421019463936,7.415242614245005e-06
0IWIY@euNOG_0IWFF@euNOG_MEME-4,0.38167330007920197,0.006238842215058671
KOG2458@euNOG_KOG4228@euNOG_MEME-12,0.381593376305592,4.257285780142757e-07
KOG1464@euNOG_KOG2582@euNOG_MEME-6,0.3815578937711099,1.7117421490593422e-06
KOG2469@euNOG_0IF9J@euNOG_MEME-5,0.3814941089068862,8.278500296613897e-05
KOG2176@euNOG_KOG2148@euNOG_MEME-3,0.381356384904845,1.054286374760533e-05
KOG2520@euNOG_KOG2074@euNOG_MEME-8,0.3812877888867777,7.705864721049665e-07
KOG0812@euNOG_KOG0946@euNOG_MEME-7,0.38126446177737394,9.858575041785789e-07
KOG2471@euNOG_KOG1565@euNOG_MEME-12,0.38118124993124386,0.0002100384594211706
KOG0151@euNOG_KOG1996@euNOG_MEME-8,0.38112741077138046,2.443465595958002e-06
KOG0151@euNOG_KOG1996@euNOG_MEME-6,0.38112741077138046,2.443465595958002e-06
KOG2180@euNOG_KOG3173@euNOG_MEME-13,0.38112407243428237,8.459155407649677e-07
KOG0479@euNOG_KOG2228@euNOG_MEME-10,0.3809782814395019,4.110665995508221e-07
KOG1290@euNOG_KOG0105@euNOG_MEME-14,0.3809340522419346,4.4735434430731936e-07
0IKHX@euNOG_0IWFF@euNOG_MEME-6,0.3807697245985954,0.011769261898477037
KOG3085@euNOG_KOG3877@euNOG_MEME-6,0.380745473620865,2.287408883073168e-05
KOG1498@euNOG_KOG4413@euNOG_MEME-13,0.38062682199004666,6.333632327212541e-07
KOG0285@euNOG_KOG3102@euNOG_MEME-15,0.380485248175759,5.900947503122261e-07
KOG4442@euNOG_KOG3522@euNOG_MEME-12,0.38044736046260663,2.171075191100711e-06
KOG2659@euNOG_KOG2437@euNOG_MEME-8,0.3804277768031898,6.808727591495263e-06
KOG1687@euNOG_KOG1713@euNOG_MEME-5,0.38041926831859835,1.3108438214073065e-05
KOG2270@euNOG_KOG1544@euNOG_MEME-13,0.3803312296647904,5.968219973870772e-07
KOG2210@euNOG_0IRY7@euNOG_MEME-7,0.3801527706491932,4.995753951922637e-06
KOG1867@euNOG_KOG3038@euNOG_MEME-13,0.37977184242244244,1.5141184491119624e-06
KOG1043@euNOG_KOG0156@euNOG_MEME-13,0.3796497068275815,1.4081401142181164e-06
KOG0521@euNOG_KOG4348@euNOG_MEME-14,0.37962956423279537,3.9686272105946295e-05
KOG1467@euNOG_KOG1462@euNOG_MEME-14,0.3794975226401503,1.4229937705304216e-06
KOG2184@euNOG_KOG4562@euNOG_MEME-12,0.37930428553477047,6.1926431559337596e-06
KOG3508@euNOG_KOG0200@euNOG_MEME-8,0.379279136015186,0.0002272608872844018
KOG3330@euNOG_KOG2796@euNOG_MEME-9,0.3792349454087055,7.599771320812364e-07
KOG3230@euNOG_KOG2880@euNOG_MEME-8,0.37921972342179044,1.2342641222546537e-06
KOG0380@euNOG_KOG3882@euNOG_MEME-14,0.37918499020261265,6.764909531814916e-06
KOG3230@euNOG_KOG1656@euNOG_MEME-9,0.3791472505927514,1.2405190361285153e-06
KOG2701@euNOG_0IHDB@euNOG_MEME-15,0.3789473848018737,0.0015653778632318232
KOG1534@euNOG_KOG4780@euNOG_MEME-10,0.3788958259365433,7.186697798207101e-07
KOG3184@euNOG_KOG4562@euNOG_MEME-15,0.3788383846181138,7.216805340224699e-07
KOG0679@euNOG_KOG2570@euNOG_MEME-12,0.3785959930369332,6.255717361527817e-07
KOG2211@euNOG_0IF6E@euNOG_MEME-12,0.37850292971434685,2.020665613381737e-05
KOG2684@euNOG_KOG3577@euNOG_MEME-10,0.378407219757389,2.9195035084932965e-06
KOG3174@euNOG_KOG4348@euNOG_MEME-13,0.37837838120786954,8.348066387745707e-06
KOG2829@euNOG_KOG1010@euNOG_MEME-8,0.37810259268239554,2.85636360204238e-05
KOG3414@euNOG_KOG3427@euNOG_MEME-7,0.3780968246478096,1.1368963716625313e-06
KOG2549@euNOG_KOG2593@euNOG_MEME-6,0.3780694693790304,4.462070954067604e-06
KOG0812@euNOG_KOG3065@euNOG_MEME-5,0.37801311108858243,1.2390262301962914e-06
KOG0778@euNOG_KOG1964@euNOG_MEME-11,0.3779883336495723,1.5785960972024599e-06
KOG1010@euNOG_KOG0067@euNOG_MEME-10,0.3779817242047393,0.00012444968577965255
KOG3233@euNOG_KOG2587@euNOG_MEME-7,0.3779644730092272,1.1475339686803475e-06
KOG0261@euNOG_KOG4648@euNOG_MEME-15,0.3778970305123549,5.612617651502119e-07
KOG1973@euNOG_KOG2294@euNOG_MEME-9,0.377818656514526,7.961875472699774e-06
KOG1324@euNOG_KOG3867@euNOG_MEME-8,0.3775455244785667,1.2801719481597237e-06
KOG1654@euNOG_KOG3443@euNOG_MEME-7,0.37751491750059746,1.6306543111955086e-06
KOG1915@euNOG_KOG1882@euNOG_MEME-2,0.3774860107598252,8.622865724944677e-07
KOG2314@euNOG_KOG2072@euNOG_MEME-10,0.37744731999604997,6.806493869918855e-07
cdc20_mad2_MEME-12,0.3773129028367568,2.5334390083031972e-05
KOG0241@euNOG_0IE53@euNOG_MEME-4,0.3772411246287634,1.8420409399647287e-05
KOG2866@euNOG_KOG4718@euNOG_MEME-7,0.37712370949186036,4.1542436789320116e-05
KOG0505@euNOG_0IN7T@euNOG_MEME-15,0.37712066298567753,2.3613138795006286e-05
KOG2917@euNOG_KOG0156@euNOG_MEME-10,0.3770353356509645,9.645317091071761e-07
KOG0357@euNOG_KOG1036@euNOG_MEME-14,0.37692275946226855,6.532527483391807e-07
KOG0145@euNOG_KOG0696@euNOG_MEME-10,0.37682825489470473,0.00018140926569188855
KOG1937@euNOG_0IWIY@euNOG_MEME-13,0.37674325988790786,0.0007952349611616118
KOG1101@euNOG_0IJKK@euNOG_MEME-12,0.37666518421286027,0.00014313879762107822
KOG0991@euNOG_KOG1970@euNOG_MEME-13,0.37661766118271145,6.171169568121541e-07
KOG1007@euNOG_KOG3065@euNOG_MEME-13,0.3765904209743358,7.300002039276642e-06
KOG0289@euNOG_KOG3102@euNOG_MEME-13,0.3765550294190571,1.6081177758878412e-06
KOG3092@euNOG_KOG2350@euNOG_MEME-11,0.37654488246065815,6.716720571007618e-07
KOG2330@euNOG_KOG0155@euNOG_MEME-11,0.3765319564907809,9.235040516274635e-07
KOG2216@euNOG_KOG3215@euNOG_MEME-14,0.3763639919499272,3.675501573086619e-05
KOG3075@euNOG_KOG3676@euNOG_MEME-10,0.3763499320799579,6.838276267841628e-06
KOG0829@euNOG_KOG0395@euNOG_MEME-12,0.3763079422687482,8.008579307658782e-07
KOG3301@euNOG_KOG0834@euNOG_MEME-8,0.37630488915076205,7.399999430017941e-07
dsn1_csm1_MEME-8,0.37624521072796957,0.0009539245086209916
KOG0211@euNOG_KOG2085@euNOG_MEME-7,0.37617852340306923,9.472171605685396e-07
KOG4628@euNOG_KOG1935@euNOG_MEME-4,0.3761626197515067,4.643402495272854e-06
KOG3302@euNOG_KOG0392@euNOG_MEME-4,0.37614838964588565,7.485050139856811e-07
KOG0104@euNOG_KOG0791@euNOG_MEME-11,0.37614692835162855,8.770580358215406e-07
KOG2865@euNOG_KOG3382@euNOG_MEME-9,0.3760507165451774,6.963631979442436e-06
KOG2520@euNOG_KOG2074@euNOG_MEME-15,0.3759364171694781,1.1291120642827648e-06
KOG2150@euNOG_KOG1565@euNOG_MEME-10,0.37584859877794646,1.440696500302526e-06
KOG1980@euNOG_KOG1248@euNOG_MEME-12,0.3757492882796134,6.580112077050724e-07
KOG2574@euNOG_KOG1780@euNOG_MEME-6,0.3756441480604345,9.094181740569805e-07
KOG1999@euNOG_KOG0834@euNOG_MEME-4,0.37558004675039364,9.136248071655512e-07
KOG1961@euNOG_KOG2346@euNOG_MEME-2,0.3755026948756962,1.3635583777251945e-06
KOG1286@euNOG_KOG3882@euNOG_MEME-14,0.3753927507784575,3.0396504234287247e-05
KOG1498@euNOG_KOG1560@euNOG_MEME-7,0.37532315584334314,9.3067014910627e-07
KOG0939@euNOG_KOG3676@euNOG_MEME-14,0.3751682571565345,1.1017365948691424e-06
KOG2210@euNOG_0IEE5@euNOG_MEME-13,0.3751523867292915,6.79260814052114e-06
KOG3141@euNOG_KOG1715@euNOG_MEME-10,0.3750139350811069,1.787236742454145e-06
KOG4270@euNOG_KOG4348@euNOG_MEME-9,0.37487782012100185,0.00011226794042934074
KOG0781@euNOG_KOG0090@euNOG_MEME-8,0.3748025306908469,7.632063030490175e-07
KOG2211@euNOG_0IF6E@euNOG_MEME-3,0.37468209265029323,2.4854445685552645e-05
KOG1554@euNOG_KOG3999@euNOG_MEME-14,0.3746760087941732,8.332228595452511e-07
KOG2000@euNOG_KOG2065@euNOG_MEME-7,0.37451594044027614,1.0667714316584363e-06
KOG2479@euNOG_KOG2975@euNOG_MEME-4,0.37447743263687117,1.2515877698691513e-06
KOG0226@euNOG_KOG4460@euNOG_MEME-6,0.37439682568881594,3.7845508498882403e-06
KOG2701@euNOG_0IHDB@euNOG_MEME-10,0.3743883901333837,0.0018012245987887047
KOG0173@euNOG_KOG0011@euNOG_MEME-11,0.374312204696089,7.910393289472615e-07
KOG2146@euNOG_0IUXK@euNOG_MEME-10,0.37429210251995426,6.1129907073042695e-06
KOG0858@euNOG_KOG1792@euNOG_MEME-14,0.37418143028296463,7.38483870227413e-07
KOG0226@euNOG_KOG4460@euNOG_MEME-8,0.37406702778306444,3.865593737795176e-06
KOG1125@euNOG_KOG0826@euNOG_MEME-12,0.3740560428666398,4.89782067515384e-06
KOG2391@euNOG_0IVVU@euNOG_MEME-6,0.3738423805193991,2.0937365131295064e-06
KOG0050@euNOG_KOG2543@euNOG_MEME-6,0.37380993024165404,9.59381882844984e-07
KOG1004@euNOG_KOG1069@euNOG_MEME-13,0.3737981593569168,2.6566767325737642e-06
KOG2273@euNOG_KOG3735@euNOG_MEME-11,0.3737660871608668,1.9031314933609577e-05
KOG1999@euNOG_KOG0834@euNOG_MEME-11,0.37369281937835763,1.0461259168739377e-06
KOG1031@euNOG_0IFMD@euNOG_MEME-12,0.3735258104876804,0.00017791196568423215
KOG2604@euNOG_KOG4182@euNOG_MEME-15,0.3734862369589713,5.49066504151522e-06
KOG2391@euNOG_KOG3205@euNOG_MEME-9,0.37346450317507446,2.1479143278339444e-06
KOG3172@euNOG_KOG3238@euNOG_MEME-3,0.373461034152301,1.986827827775155e-06
KOG0578@euNOG_KOG2070@euNOG_MEME-7,0.37342960986366025,6.873185648050582e-05
KOG1079@euNOG_KOG2350@euNOG_MEME-1,0.3734075507570751,5.8712058236362086e-05
KOG3430@euNOG_0INGK@euNOG_MEME-11,0.3733844372279491,9.149998733827023e-07
KOG2354@euNOG_KOG3130@euNOG_MEME-15,0.37332928151624856,5.0303577625431525e-05
KOG3471@euNOG_KOG2074@euNOG_MEME-11,0.373281677135719,1.2591516607179686e-06
KOG0241@euNOG_0IE53@euNOG_MEME-7,0.37312105544686397,2.3087205577063742e-05
KOG1155@euNOG_KOG4322@euNOG_MEME-14,0.37308331574963227,1.8855101172729394e-06
KOG3528@euNOG_KOG0609@euNOG_MEME-2,0.3730019232961255,0.005036081834095318
KOG3141@euNOG_KOG1624@euNOG_MEME-10,0.37300192329612547,2.049783687161324e-06
KOG0263@euNOG_KOG3423@euNOG_MEME-15,0.37296055361753355,1.90139374790394e-06
KOG2754@euNOG_KOG2447@euNOG_MEME-10,0.3729018354796713,1.1522345751698867e-05
KOG2751@euNOG_KOG2347@euNOG_MEME-12,0.37285868258064087,7.80746836019709e-06
KOG1973@euNOG_KOG2294@euNOG_MEME-7,0.3728537632331211,1.068348250132014e-05
KOG3423@euNOG_KOG3902@euNOG_MEME-4,0.3728392938105357,5.1553221838755406e-05
KOG2865@euNOG_KOG1713@euNOG_MEME-6,0.37275732495175024,8.494859237829335e-06
KOG0440@euNOG_KOG0574@euNOG_MEME-15,0.37273362443753927,2.4393067004131126e-06
KOG2176@euNOG_KOG2148@euNOG_MEME-11,0.3726738500314175,1.727985050843449e-05
KOG0001@euNOG_KOG2561@euNOG_MEME-9,0.37267284419982655,1.1251690292445175e-06
KOG0677@euNOG_KOG3155@euNOG_MEME-12,0.3726371129987077,4.5801436565457175e-06
KOG0264@euNOG_KOG0048@euNOG_MEME-12,0.3726166382028968,8.281126206593047e-07
KOG0381@euNOG_0IN7T@euNOG_MEME-8,0.3725636092107232,3.0123615884537603e-05
KOG0282@euNOG_KOG3102@euNOG_MEME-11,0.37249155311808957,1.5549753975405698e-06
KOG1774@euNOG_0IJDN@euNOG_MEME-5,0.372443465635654,2.905871331866147e-06
KOG1137@euNOG_KOG1896@euNOG_MEME-15,0.37242840700466584,7.769492337875878e-07
KOG1189@euNOG_KOG2402@euNOG_MEME-7,0.3722712164348174,9.176502852462551e-07
KOG1586@euNOG_KOG1666@euNOG_MEME-8,0.37216354579874467,9.992971249502374e-07
KOG1864@euNOG_KOG0308@euNOG_MEME-12,0.3721160247039848,3.748913689807947e-06
KOG2549@euNOG_KOG3423@euNOG_MEME-7,0.37202517222588766,6.499724522802552e-06
KOG0284@euNOG_KOG1895@euNOG_MEME-8,0.3720236382021702,1.2732696064611605e-06
KOG2314@euNOG_KOG2072@euNOG_MEME-7,0.3719603890222584,1.0140239510340345e-06
KOG0740@euNOG_KOG2787@euNOG_MEME-14,0.37186062828798505,1.8967384323738309e-06
KOG3149@euNOG_KOG4795@euNOG_MEME-11,0.37180657818138085,2.222716251975636e-06
KOG3000@euNOG_0IQSC@euNOG_MEME-10,0.37162059103348166,1.529000711510651e-06
KOG0592@euNOG_0IQ0J@euNOG_MEME-13,0.3715783913626354,1.1259230333700112e-06
KOG0295@euNOG_KOG1853@euNOG_MEME-4,0.37142857142857144,1.8527469426495794e-05
