,correlation,pvalue
KOG0459@euNOG_KOG0395@euNOG_MEME-8,0.44078694396173496,3.485439441842744e-09
KOG0123@euNOG_KOG1079@euNOG_MEME-3,0.44063890351015583,4.4097338236213854e-09
KOG0250@euNOG_KOG2866@euNOG_MEME-6,0.44058220692945343,4.567922352561539e-08
KOG1897@euNOG_KOG3529@euNOG_MEME-5,0.4405167571269812,9.690188232111753e-09
KOG2549@euNOG_KOG2593@euNOG_MEME-1,0.44035128938642065,5.8095095599723254e-08
KOG0103@euNOG_KOG0441@euNOG_MEME-3,0.4403271989751178,2.607144800548012e-09
KOG1802@euNOG_KOG1295@euNOG_MEME-1,0.4403152859263556,7.0701620132164264e-09
KOG3414@euNOG_0IGQ1@euNOG_MEME-9,0.44019190797003493,8.918905842167039e-09
KOG2189@euNOG_KOG3587@euNOG_MEME-10,0.44014021539423087,2.652504379301626e-09
KOG1824@euNOG_KOG2284@euNOG_MEME-4,0.44011728243580783,5.293144662641664e-08
KOG2093@euNOG_KOG3186@euNOG_MEME-2,0.440116629341764,3.793707387909718e-08
KOG0333@euNOG_KOG3937@euNOG_MEME-2,0.44010774789862933,5.16554131749327e-09
KOG3302@euNOG_KOG2593@euNOG_MEME-3,0.44009927878640337,4.143463889962503e-09
KOG3302@euNOG_KOG2593@euNOG_MEME-1,0.44009927878640337,4.143463889962503e-09
KOG1140@euNOG_KOG2136@euNOG_MEME-5,0.4400688090172203,1.5682958133430217e-08
KOG3233@euNOG_KOG3888@euNOG_MEME-2,0.440067302959802,9.015222844186691e-09
KOG2472@euNOG_KOG2128@euNOG_MEME-5,0.43999897328861043,2.687271587950421e-09
KOG2166@euNOG_KOG3070@euNOG_MEME-2,0.43997943357502384,4.677948359418044e-09
KOG0283@euNOG_0IRY7@euNOG_MEME-8,0.43993073207819205,2.2774086268752264e-07
KOG0050@euNOG_KOG2543@euNOG_MEME-4,0.4399235938522438,4.701367521281931e-09
KOG2477@euNOG_KOG3102@euNOG_MEME-1,0.4398352456604886,8.432744276491358e-08
KOG1900@euNOG_KOG2412@euNOG_MEME-2,0.4398336575791901,3.1082432130510875e-08
KOG1111@euNOG_KOG2257@euNOG_MEME-1,0.43981578327446946,3.806105821523205e-09
KOG0131@euNOG_KOG1869@euNOG_MEME-9,0.43973362995896154,4.2820353967764544e-09
KOG2940@euNOG_KOG3877@euNOG_MEME-6,0.43972555632431415,1.481257941886751e-07
KOG1294@euNOG_0IRVA@euNOG_MEME-4,0.4396574817954329,6.704929148645231e-09
KOG1189@euNOG_KOG3004@euNOG_MEME-8,0.4396094095990052,3.877822530707703e-09
KOG0211@euNOG_KOG0201@euNOG_MEME-8,0.4394820913559287,6.097618956446282e-09
KOG0211@euNOG_KOG3680@euNOG_MEME-9,0.4394401053586469,6.120240904674832e-09
KOG1004@euNOG_KOG4835@euNOG_MEME-4,0.43943644722139275,2.061995757288837e-08
KOG0319@euNOG_KOG4270@euNOG_MEME-3,0.43942508530397495,3.5315340586192106e-09
KOG0959@euNOG_0IUXK@euNOG_MEME-2,0.43942120361869624,1.0643039667859928e-08
KOG0467@euNOG_KOG1701@euNOG_MEME-10,0.43928809859172335,3.9920811663026095e-09
KOG2491@euNOG_KOG0533@euNOG_MEME-6,0.43928286496843055,2.1331404115380603e-07
KOG2171@euNOG_KOG0382@euNOG_MEME-4,0.4392746845575478,6.210158528975811e-09
KOG0202@euNOG_KOG3646@euNOG_MEME-4,0.4391490200440691,4.512914927285849e-09
KOG1301@euNOG_KOG0946@euNOG_MEME-7,0.4391425403287125,7.0144354408273295e-09
KOG1870@euNOG_KOG3002@euNOG_MEME-9,0.439134769620734,1.090665956424726e-08
KOG0211@euNOG_KOG2085@euNOG_MEME-5,0.4391010096515867,6.30593182489476e-09
KOG0891@euNOG_0IQCP@euNOG_MEME-9,0.4390992134969725,6.306929711678188e-09
KOG0669@euNOG_KOG0656@euNOG_MEME-1,0.43909835084610205,3.258976222045831e-09
KOG0333@euNOG_KOG2136@euNOG_MEME-6,0.43906233163581476,5.667915234069074e-09
KOG2749@euNOG_KOG4685@euNOG_MEME-2,0.43903541652006567,8.8247845438635e-09
KOG0979@euNOG_KOG2866@euNOG_MEME-6,0.43894690050001756,5.188611903814228e-08
KOG2081@euNOG_0IFJF@euNOG_MEME-2,0.43889540819118505,9.049309506019101e-08
KOG1461@euNOG_KOG0811@euNOG_MEME-7,0.4388927401583211,2.687954550359706e-08
KOG0557@euNOG_KOG2541@euNOG_MEME-5,0.4388839321511528,2.4091148055984756e-08
KOG2167@euNOG_KOG3934@euNOG_MEME-9,0.438880767197895,5.759833650621558e-09
KOG0643@euNOG_KOG2753@euNOG_MEME-4,0.43873977955043697,4.194600259526321e-09
KOG0362@euNOG_KOG1354@euNOG_MEME-1,0.43872679768566536,5.2313400662645114e-09
KOG2354@euNOG_KOG3122@euNOG_MEME-6,0.4386458603602844,1.3141403566081693e-06
KOG0262@euNOG_KOG4183@euNOG_MEME-4,0.4386378493988342,3.398909483553371e-09
KOG3641@euNOG_KOG3735@euNOG_MEME-2,0.43858306845764206,2.8730520500189553e-06
KOG3283@euNOG_KOG4208@euNOG_MEME-2,0.4385736957372648,5.303155416245271e-09
KOG2439@euNOG_KOG1967@euNOG_MEME-10,0.43852631377016865,5.3255726708199105e-09
KOG0810@euNOG_0II16@euNOG_MEME-2,0.43848761757137744,7.427998518352557e-09
KOG2585@euNOG_KOG3627@euNOG_MEME-1,0.4384484006933284,2.2361480189406015e-08
KOG2477@euNOG_KOG3102@euNOG_MEME-5,0.4384438501207856,9.360673622640784e-08
KOG1126@euNOG_KOG4322@euNOG_MEME-8,0.4384376466581224,1.037084146964232e-08
KOG0264@euNOG_KOG1019@euNOG_MEME-10,0.4383959451847066,3.877305955759669e-09
KOG2667@euNOG_KOG1610@euNOG_MEME-5,0.4383570037596046,1.300718890217356e-08
KOG2572@euNOG_KOG2172@euNOG_MEME-1,0.43825049008927774,4.383650973514897e-09
KOG0074@euNOG_KOG4037@euNOG_MEME-4,0.43820790635599066,4.581134990738935e-06
KOG1126@euNOG_KOG3285@euNOG_MEME-3,0.4381676150099839,1.0613626098071092e-08
KOG2568@euNOG_KOG3882@euNOG_MEME-9,0.43803311888431845,2.0866149867477665e-07
KOG2202@euNOG_KOG0105@euNOG_MEME-5,0.43800916765265957,6.941430076724719e-09
KOG0225@euNOG_KOG3667@euNOG_MEME-3,0.43790981535665086,2.607851476984203e-08
KOG0263@euNOG_KOG3902@euNOG_MEME-8,0.4378974035890188,1.3522654900708611e-08
KOG3169@euNOG_KOG3046@euNOG_MEME-4,0.4378709418663927,6.358621441728028e-07
KOG0944@euNOG_KOG2567@euNOG_MEME-10,0.4378514562593507,3.2732712052200686e-09
KOG2429@euNOG_KOG2847@euNOG_MEME-1,0.4378136937726894,1.3618631133983952e-08
KOG1973@euNOG_KOG3856@euNOG_MEME-5,0.4377839469877237,1.52666773812383e-07
KOG1867@euNOG_KOG4479@euNOG_MEME-2,0.4376831019371405,1.9123251859861876e-08
KOG0803@euNOG_KOG2287@euNOG_MEME-1,0.4376725620338469,1.913995044056533e-08
KOG2176@euNOG_KOG2344@euNOG_MEME-4,0.43762076771963465,2.9888754535540384e-07
KOG0166@euNOG_0IK6I@euNOG_MEME-1,0.43758320438529913,3.354605802515497e-09
KOG0329@euNOG_KOG3215@euNOG_MEME-4,0.43751939723902455,5.221616081792797e-09
KOG1241@euNOG_KOG1964@euNOG_MEME-10,0.43749410209291417,8.10051904497406e-09
KOG1073@euNOG_KOG1456@euNOG_MEME-8,0.43745227422595667,3.368970496793659e-08
KOG3092@euNOG_KOG2350@euNOG_MEME-9,0.43743835308465095,4.715710962529363e-09
KOG2851@euNOG_KOG1625@euNOG_MEME-4,0.43743765522564326,5.866520149256102e-09
KOG1126@euNOG_KOG4322@euNOG_MEME-7,0.43741976621985784,1.1314902003153065e-08
KOG0263@euNOG_KOG3334@euNOG_MEME-1,0.43741299626853114,1.4087191145403805e-08
KOG2577@euNOG_KOG1010@euNOG_MEME-9,0.43737272883260886,9.143465996911545e-07
KOG3151@euNOG_KOG4413@euNOG_MEME-1,0.43734844413982904,1.0206193596127578e-08
KOG1490@euNOG_KOG2050@euNOG_MEME-7,0.4373219618339964,3.4356868141675835e-09
KOG2340@euNOG_KOG4562@euNOG_MEME-6,0.43730692771240576,6.619109829426052e-09
KOG1098@euNOG_KOG3421@euNOG_MEME-2,0.43729590975067023,5.326800933410639e-09
KOG2829@euNOG_0IWFF@euNOG_MEME-10,0.43724479134317373,9.218346996908755e-07
KOG0812@euNOG_KOG0977@euNOG_MEME-7,0.4372035393640207,1.285523833515102e-08
KOG1795@euNOG_KOG3937@euNOG_MEME-2,0.4371366323864309,4.344963530580775e-09
KOG0796@euNOG_KOG3763@euNOG_MEME-5,0.4370589024372357,3.878158077042453e-08
KOG0364@euNOG_0IF90@euNOG_MEME-4,0.4370575888114279,3.924538955394292e-09
KOG1342@euNOG_KOG2129@euNOG_MEME-5,0.43704152091682436,4.382411882069259e-09
KOG0458@euNOG_KOG1612@euNOG_MEME-9,0.43698991106427726,9.438473686663968e-09
KOG0310@euNOG_KOG2048@euNOG_MEME-1,0.4369163630119389,6.1439302860150315e-09
KOG0264@euNOG_KOG1632@euNOG_MEME-10,0.43684779988203876,4.4596505883189435e-09
KOG2940@euNOG_KOG3877@euNOG_MEME-1,0.4367353323063581,1.8376113357544867e-07
KOG0385@euNOG_KOG0164@euNOG_MEME-6,0.4366883116883116,4.524223737964069e-09
KOG1342@euNOG_0IRVA@euNOG_MEME-5,0.4366095049496129,4.55646260938011e-09
KOG3256@euNOG_KOG3456@euNOG_MEME-4,0.4365641250653993,2.5830650549230626e-07
KOG1856@euNOG_KOG2669@euNOG_MEME-6,0.4365335784106082,1.2203687927913444e-08
KOG0679@euNOG_KOG0386@euNOG_MEME-3,0.4363953366233443,5.771727742420161e-09
KOG0227@euNOG_KOG1548@euNOG_MEME-4,0.4363743063142783,6.445778630506735e-09
KOG2093@euNOG_0IGGV@euNOG_MEME-3,0.4363415585839113,5.104464377813569e-08
KOG0478@euNOG_KOG0654@euNOG_MEME-5,0.4363221447090213,6.475567347931748e-09
KOG0169@euNOG_KOG0149@euNOG_MEME-2,0.43628753690720246,7.92657483929832e-08
KOG1809@euNOG_KOG3587@euNOG_MEME-2,0.43625875189189417,6.511948600521686e-09
KOG1897@euNOG_KOG1905@euNOG_MEME-3,0.4361866483469249,1.4011708411949158e-08
KOG0424@euNOG_KOG2461@euNOG_MEME-1,0.43618100800592086,5.8827765238772636e-09
KOG1077@euNOG_KOG0163@euNOG_MEME-7,0.4361523100113214,1.2606403312752088e-08
KOG2211@euNOG_0IF6E@euNOG_MEME-5,0.4361518522584058,6.376456806650638e-07
KOG0890@euNOG_KOG4017@euNOG_MEME-9,0.43601730897471447,8.263113655933562e-09
KOG0658@euNOG_KOG1101@euNOG_MEME-5,0.4359865586526325,5.370657827415141e-09
KOG0687@euNOG_KOG4413@euNOG_MEME-5,0.43598587753782064,3.8808142617377025e-09
KOG0279@euNOG_KOG2945@euNOG_MEME-4,0.4359727552675271,8.2952845503607e-09
KOG1198@euNOG_KOG4325@euNOG_MEME-9,0.43595876943001516,4.231497076540647e-08
KOG0687@euNOG_KOG1883@euNOG_MEME-3,0.43595078009443367,3.893226221960875e-09
KOG0592@euNOG_0IQ0J@euNOG_MEME-3,0.43590001111081794,6.721570016552514e-09
KOG0360@euNOG_KOG0197@euNOG_MEME-2,0.4358209952950178,4.389692564824706e-09
KOG1809@euNOG_KOG3587@euNOG_MEME-4,0.4357888950225917,6.787806047157659e-09
KOG0679@euNOG_KOG1995@euNOG_MEME-7,0.4357335440219683,6.121292261232008e-09
KOG0264@euNOG_KOG0977@euNOG_MEME-2,0.43570737995488223,4.941653186572479e-09
KOG2515@euNOG_KOG2645@euNOG_MEME-5,0.43566115244181924,2.4675404020000084e-07
KOG0687@euNOG_KOG3037@euNOG_MEME-4,0.4356208423022311,4.011793266629858e-09
KOG1809@euNOG_KOG2507@euNOG_MEME-5,0.4355712595282772,6.919364456708825e-09
0IFWY@euNOG_0IN7T@euNOG_MEME-5,0.43557090860080294,3.914705903130302e-08
KOG0289@euNOG_KOG2899@euNOG_MEME-10,0.4353720677263658,1.8636004786422195e-08
KOG1407@euNOG_KOG0533@euNOG_MEME-2,0.4353692123759013,7.624496559571467e-08
KOG2439@euNOG_KOG1967@euNOG_MEME-5,0.43532539177184626,7.070943927077476e-09
KOG1253@euNOG_KOG4562@euNOG_MEME-10,0.43520924528970695,4.6390315259512725e-09
KOG2901@euNOG_KOG2692@euNOG_MEME-7,0.4350977906992083,1.491870350484193e-07
KOG3233@euNOG_KOG2354@euNOG_MEME-4,0.4349526817707709,1.3958628560859053e-08
KOG1898@euNOG_KOG2217@euNOG_MEME-9,0.4349406209542943,7.314596989180128e-09
KOG1636@euNOG_0IRVA@euNOG_MEME-8,0.43492036320049915,7.3276466445023535e-09
KOG2282@euNOG_0IRY7@euNOG_MEME-10,0.43488945702948617,4.998490090122562e-07
KOG2035@euNOG_KOG0798@euNOG_MEME-10,0.43481767304299335,5.352181203416069e-09
KOG1897@euNOG_KOG4762@euNOG_MEME-7,0.4347733441478077,1.5786364372587364e-08
KOG3233@euNOG_KOG3104@euNOG_MEME-1,0.4347213962066227,1.4234906801651279e-08
KOG1241@euNOG_KOG2899@euNOG_MEME-6,0.4347136972040786,1.0308905355663999e-08
KOG2874@euNOG_KOG4208@euNOG_MEME-7,0.43463356032809375,5.441146907564784e-09
KOG0361@euNOG_KOG0277@euNOG_MEME-2,0.4346274528994057,5.444122387273026e-09
KOG1132@euNOG_KOG4194@euNOG_MEME-4,0.43460917662063564,3.405075302761943e-08
KOG0890@euNOG_KOG4017@euNOG_MEME-3,0.43458683004648013,9.358466119185586e-09
KOG1670@euNOG_KOG2177@euNOG_MEME-6,0.43456983494726936,1.4418796182260077e-08
KOG0362@euNOG_KOG4378@euNOG_MEME-8,0.4345299133662261,7.583592293355929e-09
KOG1898@euNOG_KOG2284@euNOG_MEME-7,0.43439078792946706,7.676854859082144e-09
KOG0364@euNOG_KOG4227@euNOG_MEME-3,0.4343617563141419,5.0071184473972145e-09
KOG2978@euNOG_KOG3906@euNOG_MEME-7,0.434358448379828,1.3181516172218552e-08
KOG0952@euNOG_KOG2136@euNOG_MEME-3,0.434311171025287,4.5177156697364325e-09
KOG1131@euNOG_KOG3800@euNOG_MEME-1,0.43419830085507005,5.657173928243956e-09
KOG0940@euNOG_KOG0792@euNOG_MEME-4,0.4341414422932925,1.6647995222187806e-08
KOG0229@euNOG_0IYKG@euNOG_MEME-9,0.43411581762131385,4.598264788251089e-09
KOG1300@euNOG_0IX1Z@euNOG_MEME-4,0.4341149300699609,1.085517647069672e-08
KOG0687@euNOG_KOG3183@euNOG_MEME-2,0.43410188453325105,4.604062349461373e-09
KOG3886@euNOG_KOG4107@euNOG_MEME-5,0.4340688198243471,1.9956175664535013e-07
KOG0264@euNOG_KOG1019@euNOG_MEME-5,0.4340639908978363,5.725486920965965e-09
KOG0264@euNOG_KOG4364@euNOG_MEME-1,0.4340639908978361,5.725486920966075e-09
KOG2035@euNOG_KOG1969@euNOG_MEME-9,0.43401387223267734,5.751181488254741e-09
KOG2035@euNOG_KOG0798@euNOG_MEME-2,0.43400709347717786,5.754665304169738e-09
KOG0229@euNOG_KOG1995@euNOG_MEME-3,0.43387365846487463,4.70003643741781e-09
KOG3578@euNOG_0IEJH@euNOG_MEME-10,0.43387106505268463,2.160651946161688e-05
KOG2549@euNOG_KOG3423@euNOG_MEME-9,0.43375073054171426,9.603637097465594e-08
KOG0679@euNOG_KOG3001@euNOG_MEME-5,0.4336037508591449,7.390215288967427e-09
KOG2314@euNOG_KOG3677@euNOG_MEME-1,0.4335687028477738,7.413080402820929e-09
KOG1937@euNOG_0IWIY@euNOG_MEME-4,0.4334658086256007,9.175655824970232e-05
KOG1795@euNOG_KOG2217@euNOG_MEME-1,0.43336394799568106,6.09461224961799e-09
KOG4204@euNOG_KOG3870@euNOG_MEME-2,0.43333333333333335,3.7720365894289925e-08
KOG2225@euNOG_KOG3922@euNOG_MEME-8,0.43332791236377194,8.316302702371366e-06
KOG0892@euNOG_0IJ39@euNOG_MEME-8,0.43322842037356235,2.6280939949160776e-07
KOG0356@euNOG_KOG2847@euNOG_MEME-1,0.4332266259042553,7.639857284739309e-09
KOG0285@euNOG_KOG3102@euNOG_MEME-10,0.4331937836382608,8.526219700194102e-09
KOG2576@euNOG_KOG3882@euNOG_MEME-2,0.43312198119211803,1.5470491320454338e-07
KOG1300@euNOG_KOG4273@euNOG_MEME-4,0.43308452122310653,1.186109983744492e-08
KOG3149@euNOG_KOG4795@euNOG_MEME-7,0.43304922301587845,2.2596673741819387e-08
KOG0356@euNOG_KOG1624@euNOG_MEME-3,0.4330434782608695,7.764004937907078e-09
KOG4383@euNOG_0IFMD@euNOG_MEME-2,0.43300119707117707,3.960590829489043e-06
KOG1795@euNOG_KOG1780@euNOG_MEME-2,0.4329416375661521,6.328271041005393e-09
KOG0338@euNOG_KOG4208@euNOG_MEME-3,0.43292148894825044,1.2028260503558098e-08
KOG3199@euNOG_KOG3922@euNOG_MEME-6,0.43286418802575516,1.2163816370786734e-06
KOG0679@euNOG_KOG1649@euNOG_MEME-2,0.4328468336907891,7.899464220205312e-09
KOG3334@euNOG_KOG2612@euNOG_MEME-2,0.4328425485185071,1.8753531182591837e-06
KOG3429@euNOG_KOG4318@euNOG_MEME-4,0.4328363517820952,2.0899655568058357e-06
KOG2648@euNOG_0IJRR@euNOG_MEME-8,0.4328199187536592,5.750209948491818e-09
KOG2167@euNOG_KOG2695@euNOG_MEME-1,0.43272493128140344,9.882652709474178e-09
KOG0474@euNOG_KOG3587@euNOG_MEME-4,0.4327114932051646,2.613227114959798e-06
KOG2865@euNOG_KOG3382@euNOG_MEME-1,0.4326855003372303,1.5971406922421876e-07
KOG2477@euNOG_KOG3102@euNOG_MEME-3,0.4326735536209705,1.4360873833949385e-07
KOG0363@euNOG_KOG4227@euNOG_MEME-5,0.43265541547553554,5.835496130909265e-09
KOG0841@euNOG_KOG1456@euNOG_MEME-5,0.4326510387714711,5.837781785048947e-09
KOG1472@euNOG_KOG3423@euNOG_MEME-4,0.43263331145046363,1.8891012672378533e-08
KOG2135@euNOG_KOG4651@euNOG_MEME-10,0.4326266004316766,3.9584761477917166e-05
KOG2016@euNOG_KOG4441@euNOG_MEME-3,0.4326004632865789,2.10760963960971e-08
KOG0889@euNOG_KOG2897@euNOG_MEME-6,0.43251919346507445,2.4816592278594886e-07
KOG1294@euNOG_KOG3226@euNOG_MEME-4,0.4324703658020046,1.2502706620484885e-08
KOG2002@euNOG_KOG2821@euNOG_MEME-10,0.4322728475125035,3.6903210661196344e-08
KOG3075@euNOG_KOG3676@euNOG_MEME-4,0.4322629421526673,1.6471088973723095e-07
KOG2166@euNOG_KOG1497@euNOG_MEME-4,0.432227546755078,9.277160527912124e-09
KOG2799@euNOG_KOG0785@euNOG_MEME-4,0.43221121663862205,2.1768228912482875e-08
KOG0227@euNOG_KOG0101@euNOG_MEME-2,0.4322046804629071,9.295681132756209e-09
KOG0201@euNOG_KOG1852@euNOG_MEME-7,0.4321681325346052,5.700991995724968e-08
0IFWY@euNOG_KOG4356@euNOG_MEME-10,0.43214797484592415,5.13235520923527e-08
KOG0070@euNOG_KOG3656@euNOG_MEME-10,0.43212836775291585,8.413998079106254e-09
KOG0407@euNOG_KOG2899@euNOG_MEME-1,0.43206490936015274,1.0464926112863558e-08
KOG1980@euNOG_KOG2945@euNOG_MEME-8,0.43206117497219954,6.843493986714804e-09
KOG3720@euNOG_KOG3587@euNOG_MEME-9,0.43196879407413047,3.957801746875609e-07
KOG2210@euNOG_0IRY7@euNOG_MEME-2,0.4319394603177911,1.5155881578279553e-07
KOG3387@euNOG_KOG2857@euNOG_MEME-2,0.43189372517972996,1.313542729662117e-08
KOG0319@euNOG_KOG4270@euNOG_MEME-7,0.4318872004834302,6.949974392531264e-09
KOG2327@euNOG_KOG4362@euNOG_MEME-4,0.431858231571067,8.94467476650044e-08
KOG2167@euNOG_0IH9D@euNOG_MEME-2,0.43173780350350266,1.076560293392529e-08
KOG2865@euNOG_KOG1713@euNOG_MEME-5,0.43170218428207674,1.7157306274845627e-07
KOG2423@euNOG_KOG2186@euNOG_MEME-2,0.43169514489440797,7.86022281700085e-09
KOG1472@euNOG_KOG3038@euNOG_MEME-4,0.43169366440035717,2.0432502957222807e-08
KOG1105@euNOG_0IV4Z@euNOG_MEME-6,0.43163402896922515,2.0534310438619816e-08
KOG1498@euNOG_KOG1560@euNOG_MEME-7,0.43157289579271096,1.092032247918049e-08
KOG2577@euNOG_KOG1010@euNOG_MEME-5,0.43156049088985055,1.3200265116777867e-06
KOG1464@euNOG_KOG4414@euNOG_MEME-6,0.43152355438211076,4.358265066844199e-08
KOG1915@euNOG_KOG1882@euNOG_MEME-2,0.43150827626259025,1.2209677383710927e-08
KOG2512@euNOG_0IIWQ@euNOG_MEME-6,0.43148791197647496,4.860628042870703e-08
KOG2227@euNOG_KOG3882@euNOG_MEME-5,0.4314838167297184,1.1385297916609438e-07
KOG2363@euNOG_0IXMT@euNOG_MEME-3,0.43145057721710484,4.562750373221566e-07
KOG1915@euNOG_KOG0111@euNOG_MEME-2,0.4314334859529559,1.2288413769020111e-08
KOG0261@euNOG_KOG2354@euNOG_MEME-8,0.43139344317197537,7.260942118755787e-09
KOG1831@euNOG_KOG1041@euNOG_MEME-1,0.4313560702009319,7.285017572443176e-09
KOG3188@euNOG_KOG2645@euNOG_MEME-9,0.4313328373383626,2.8943404251523846e-08
KOG2000@euNOG_KOG2065@euNOG_MEME-6,0.4312972960070032,1.243304602442028e-08
KOG3020@euNOG_KOG1610@euNOG_MEME-1,0.43124434601706485,7.357449116543965e-09
KOG3302@euNOG_KOG3901@euNOG_MEME-7,0.43117768549154784,9.144642781512773e-09
KOG2123@euNOG_KOG2685@euNOG_MEME-4,0.4311363004186645,0.00012566016895941337
KOG0891@euNOG_KOG0665@euNOG_MEME-10,0.4311239909182913,1.261946397988679e-08
KOG2754@euNOG_KOG2447@euNOG_MEME-2,0.43106494729181377,2.750061555825047e-07
KOG0687@euNOG_KOG4413@euNOG_MEME-8,0.431057966706867,6.054798653277207e-09
KOG3232@euNOG_KOG2880@euNOG_MEME-1,0.43099662924789733,2.165336135693293e-08
KOG2648@euNOG_0IJRR@euNOG_MEME-5,0.4307696897920017,6.904478851830114e-09
KOG1795@euNOG_KOG0670@euNOG_MEME-9,0.4307347014693873,7.696748937440137e-09
KOG0020@euNOG_KOG2284@euNOG_MEME-8,0.43069935677631616,6.252262947029967e-09
KOG1241@euNOG_KOG1964@euNOG_MEME-5,0.4306291161558927,1.4632679283840198e-08
KOG1505@euNOG_KOG3882@euNOG_MEME-7,0.4305619075753422,1.507652285252775e-07
KOG1078@euNOG_KOG2397@euNOG_MEME-9,0.4305555555555556,8.689077069839657e-09
KOG1390@euNOG_KOG1391@euNOG_MEME-7,0.4302252256841749,5.96784857892976e-08
KOG2220@euNOG_KOG0441@euNOG_MEME-4,0.4302194611781845,5.970539286627564e-08
KOG0166@euNOG_KOG3667@euNOG_MEME-6,0.43013419261363806,6.576119197686821e-09
KOG2732@euNOG_KOG1967@euNOG_MEME-8,0.4301116129287104,1.0036636494716623e-08
KOG0147@euNOG_KOG3391@euNOG_MEME-2,0.430054139256607,8.301600050032608e-08
KOG1554@euNOG_KOG1497@euNOG_MEME-3,0.42997082327485503,1.0160520771951144e-08
KOG0891@euNOG_0IQCP@euNOG_MEME-6,0.4299229501371369,1.3987296942130542e-08
KOG1499@euNOG_KOG1588@euNOG_MEME-5,0.42991059817056476,1.2604299373341432e-08
0IKHX@euNOG_0IWFF@euNOG_MEME-6,0.42989634525883647,0.004012960317427731
KOG0679@euNOG_KOG1973@euNOG_MEME-4,0.4298794604615201,1.0241699404562005e-08
KOG1614@euNOG_KOG1069@euNOG_MEME-4,0.4298744375754153,1.7333653279048463e-08
KOG3000@euNOG_KOG0295@euNOG_MEME-3,0.42976990768590073,1.74873127197815e-08
KOG1897@euNOG_0IRVA@euNOG_MEME-3,0.4297234424462067,2.406663290021226e-08
KOG0050@euNOG_KOG3102@euNOG_MEME-5,0.4297101870693352,1.1544762336057497e-08
KOG1598@euNOG_KOG1010@euNOG_MEME-10,0.42958310658534193,1.0509339023096359e-08
KOG1155@euNOG_KOG4322@euNOG_MEME-8,0.42949693086138485,2.7238764352636784e-08
KOG1872@euNOG_KOG0648@euNOG_MEME-7,0.42948051738990384,1.3079118362478823e-08
KOG0981@euNOG_KOG2075@euNOG_MEME-2,0.4294317684716705,1.3134011842536892e-08
KOG4598@euNOG_0IF68@euNOG_MEME-4,0.4293368069591672,6.396551574870126e-08
KOG0996@euNOG_KOG0413@euNOG_MEME-9,0.42928616977651246,1.4769270835069646e-08
KOG1461@euNOG_KOG0811@euNOG_MEME-4,0.429264022408433,5.791156168120649e-08
KOG2917@euNOG_KOG0156@euNOG_MEME-10,0.4292287748867847,1.6482061714586585e-08
KOG0211@euNOG_KOG0642@euNOG_MEME-7,0.4292033091669413,1.487406554060579e-08
KOG2167@euNOG_KOG3934@euNOG_MEME-6,0.4291872686039398,1.3412690885335342e-08
KOG0357@euNOG_KOG4378@euNOG_MEME-6,0.42916625387999424,9.813764036458949e-09
KOG2189@euNOG_KOG3587@euNOG_MEME-1,0.4291500587660847,7.179021296750266e-09
KOG2000@euNOG_KOG2065@euNOG_MEME-8,0.42890921669612386,1.5251812896719665e-08
KOG1446@euNOG_0IQ0J@euNOG_MEME-2,0.4288578997094913,3.930803516183837e-08
KOG3297@euNOG_KOG2354@euNOG_MEME-1,0.42880952771839986,3.5536608927059664e-08
KOG0863@euNOG_KOG4761@euNOG_MEME-10,0.4286966205563611,8.297122832748366e-09
KOG0531@euNOG_KOG0568@euNOG_MEME-4,0.42866834381052055,1.0249160660923581e-07
KOG0213@euNOG_KOG0155@euNOG_MEME-4,0.4285076775075366,1.0394673320467795e-08
KOG2171@euNOG_KOG0382@euNOG_MEME-7,0.42847307922883804,1.5829048271234026e-08
KOG1122@euNOG_KOG1034@euNOG_MEME-9,0.42847306752948205,9.393068477756014e-09
KOG1122@euNOG_KOG1034@euNOG_MEME-7,0.42847306752948194,9.393068477756192e-09
KOG2518@euNOG_KOG0316@euNOG_MEME-9,0.4283770058126208,1.1669706466422542e-08
KOG3315@euNOG_KOG3444@euNOG_MEME-2,0.42834174068140995,2.6977582033583894e-08
KOG0215@euNOG_KOG2354@euNOG_MEME-7,0.42828789393296185,9.546885051888624e-09
KOG0668@euNOG_KOG2136@euNOG_MEME-8,0.42824337560102615,7.781353033691623e-09
KOG3218@euNOG_KOG3130@euNOG_MEME-7,0.4282429436422073,1.4543410889792366e-08
KOG2574@euNOG_KOG2899@euNOG_MEME-9,0.42801886579426535,1.4824882891695396e-08
KOG3218@euNOG_KOG4356@euNOG_MEME-4,0.42801886579426535,1.4824882891695396e-08
KOG0675@euNOG_KOG4651@euNOG_MEME-1,0.4278596747303473,1.3466668855766736e-06
KOG0442@euNOG_KOG4017@euNOG_MEME-3,0.4278267055323683,1.5070429848167233e-08
0IFHH@euNOG_0IWFF@euNOG_MEME-2,0.4278099933081643,0.0033739350793495267
KOG0042@euNOG_KOG1306@euNOG_MEME-5,0.42766860172384996,4.324863044316336e-08
KOG0469@euNOG_KOG0105@euNOG_MEME-7,0.42765863620088895,8.195326153595235e-09
KOG2146@euNOG_KOG3756@euNOG_MEME-5,0.4275862068965516,1.6885129288054362e-07
KOG0151@euNOG_KOG1996@euNOG_MEME-5,0.4275516259873497,9.052339661349443e-08
